"날짜","도시","노선번호","지하철역ID","지하철역명","승차승객수","하차승객수","시도","구군","동면","나머지주소"
"2017-09-01 00:00:00","서울","경춘선","1316","금곡","50812","48984","경기도","남양주시","금곡동","687-4"
"2017-09-01 00:00:00","서울","경춘선","1317","평내호평","196490","187264","경기도","남양주시","평내동","660 평내호평역"
"2017-09-01 00:00:00","서울","경춘선","1318","천마산","48538","44798","경기도","남양주시","화도음","묵현리"
"2017-09-01 00:00:00","서울","경춘선","1319","마석","128747","128869","경기도","남양주시","화도읍","마석중앙로 83-14"
"2017-09-01 00:00:00","서울","경춘선","1320","대성리","30506","29941","경기도","가평군","청평면","대성리 393-3 대성리역"
"2017-09-01 00:00:00","서울","경춘선","1321","청평","72993","70115","경기도","가평군","청평면","청평리 174 청평역"
"2017-09-01 00:00:00","서울","경춘선","1322","상천","16651","15072","경기도","가평군","청평면","상천리 1260-1"
"2017-09-01 00:00:00","서울","경춘선","1323","가평","74895","78513","경기도","가평군","가평읍","달전리 603-2 가평역사"
"2017-09-01 00:00:00","서울","경춘선","1324","굴봉산","8506","8242","강원도","춘천시","남산면","백양리 588-30 굴봉산역"
"2017-09-01 00:00:00","서울","경춘선","1325","백양리","4516","4220","강원도","춘천시","남산면","강촌리 680-7 백양리역_엘리시안강촌"
"2017-09-01 00:00:00","서울","경춘선","1326","강촌","27827","23840","강원도","춘천시","남산면","강촌리 산88-2"
"2017-09-01 00:00:00","서울","경춘선","1327","김유정","17993","21012","강원도","춘천시","신동면","증리 859-3 김유정역"
"2017-09-01 00:00:00","서울","경춘선","1328","남춘천","107082","111100","강원도","춘천시","퇴계동","633-2 남춘천역"
"2017-09-01 00:00:00","서울","경춘선","1329","춘천","83278","71471","강원도","춘천시","근화동","190 춘천역"
"2017-09-01 00:00:00","서울","수인선","1879","월곶","92114","84869","경기도","시흥시","월곶동","992-8 월곶역"
"2017-09-01 00:00:00","서울","수인선","1880","소래포구","215858","212304","인천광역시","남동구","논현동","731-7 소래포구역"
"2017-09-01 00:00:00","서울","수인선","1881","인천논현","202063","210958","인천광역시","남동구","논현동","731-4 인천논현역"
"2017-09-01 00:00:00","서울","수인선","1882","호구포","113989","112425","인천광역시","남동구","논현동","731-1 호구포역"
"2017-09-01 00:00:00","서울","수인선","1883","남동인더스파크","67393","73545","인천광역시","남동구","고잔동","970-14 남동인더스파크역"
"2017-09-01 00:00:00","서울","수인선","1884","원인재","155307","157520","인천광역시","연수구","연수동","647 원인재역"
"2017-09-01 00:00:00","서울","수인선","1885","연수","165876","163961","인천광역시","연수구","연수동","589 연수역"
"2017-09-01 00:00:00","서울","수인선","1886","송도","95658","91857","인천광역시","연수구","옥련동","산51-3 송도역"
"2017-09-01 00:00:00","서울","경강선","1501","판교","93265","92369","경기도","성남시","분당구","백현동 19-2 판교역"
"2017-09-01 00:00:00","서울","5호선","2511","방화","237195","223726","서울특별시","강서구","방화동","829-15 방화역 5호선"
"2017-09-01 00:00:00","서울","5호선","2512","개화산","182045","170125","서울특별시","강서구","방화동","846 개화산역"
"2017-09-01 00:00:00","서울","5호선","2513","김포공항","232823","201744","서울특별시","강서구","방화동","886 김포공항역"
"2017-09-01 00:00:00","서울","5호선","2514","송정","289721","279113","서울특별시","강서구","공항동","29-5 송정역(5호선)"
"2017-09-01 00:00:00","서울","5호선","2515","마곡","194075","170974","서울특별시","강서구","마곡동","769-3 마곡역(5호선)"
"2017-09-01 00:00:00","서울","5호선","2516","발산","461402","461855","서울특별시","강서구","마곡동","727-1212 발산역(5호선)"
"2017-09-01 00:00:00","서울","5호선","2517","우장산","494581","483083","서울특별시","강서구","화곡동","1089-3 우장산역 5호선"
"2017-09-01 00:00:00","서울","5호선","2518","화곡","921515","843559","서울특별시","강서구","화곡동","1089-54 화곡역 5호선"
"2017-09-01 00:00:00","서울","5호선","2519","까치산","931028","874669","서울특별시","강서구","화곡동","662-5 까치산역"
"2017-09-01 00:00:00","서울","5호선","2520","신정(은행정)","453894","357511","서울특별시","양천구","신정동","1090 신정역"
"2017-09-01 00:00:00","서울","5호선","2521","목동","581539","614222","서울특별시","양천구","목동","926-3 목동역"
"2017-09-01 00:00:00","서울","5호선","2522","오목교(목동운동장앞)","788872","846584","서울특별시","양천구","목동","406-30 오목교역"
"2017-09-01 00:00:00","서울","5호선","2525","영등포시장","269643","294203","서울특별시","영등포구","영등포동5가","62-1 영등포시장역"
"2017-09-01 00:00:00","서울","5호선","2527","여의도","738098","816948","서울특별시","영등포구","여의도동","3 여의도역"
"2017-09-01 00:00:00","서울","5호선","2528","여의나루","472439","567221","서울특별시","영등포구","여의도동","84-4 여의나루역"
"2017-09-01 00:00:00","서울","5호선","2529","마포","438029","447191","서울특별시","마포구","도화동","160 마포역"
"2017-09-01 00:00:00","서울","5호선","2531","애오개","226574","223129","서울특별시","마포구","아현동","612 애오개역"
"2017-09-01 00:00:00","서울","5호선","2533","서대문","542056","552245","서울특별시","종로구","평동","210 서대문역"
"2017-09-01 00:00:00","서울","5호선","2534","광화문(세종문화회관)","1101294","1152273","서울특별시","종로구","세종로","1-68 5호선 광화문역"
"2017-09-01 00:00:00","서울","5호선","2538","청구","129336","117691","서울특별시","중구","신당동","295-2 청구역 5"
"2017-09-01 00:00:00","서울","5호선","2539","신금호","185441","185536","서울특별시","성동구","금호동2가","223-1 신금호역"
"2017-09-01 00:00:00","서울","5호선","2540","행당","263649","228476","서울특별시","성동구","행당동","317-241 행당역"
"2017-09-01 00:00:00","서울","5호선","2542","마장","197359","191789","서울특별시","성동구","마장동","772 마장역"
"2017-09-01 00:00:00","서울","5호선","2543","답십리","504885","457309","서울특별시","성동구","용답동","99 답십리역"
"2017-09-01 00:00:00","서울","5호선","2544","장한평","568020","564979","서울특별시","동대문구","장안동","472-3 장한평역"
"2017-09-01 00:00:00","서울","5호선","2545","군자(능동)","338973","418761","서울특별시","광진구","능동","275-5"
"2017-09-01 00:00:00","서울","5호선","2546","아차산(어린이대공원후문)","478988","449078","서울특별시","광진구","구의동","54-13"
"2017-09-01 00:00:00","서울","5호선","2547","광나루(장신대)","460268","412727","서울특별시","광진구","광장동","237 광나루역5호선"
"2017-09-01 00:00:00","서울","5호선","2548","천호(풍납토성)","628615","668484","서울특별시","강동구","천호동","455 천호역"
"2017-09-01 00:00:00","서울","5호선","2549","강동","609967","522194","서울특별시","강동구","천호동","447 강동역"
"2017-09-01 00:00:00","서울","5호선","2550","길동","235702","242028","서울특별시","강동구","길동","378 길동역"
"2017-09-01 00:00:00","서울","5호선","2551","굽은다리(강동구민회관앞)","302976","282966","서울특별시","강동구","명일동","345-12 굽은다리역"
"2017-09-01 00:00:00","서울","5호선","2552","명일","259680","262750","서울특별시","강동구","명일동","312 명일역"
"2017-09-01 00:00:00","서울","5호선","2553","고덕","310895","301570","서울특별시","강동구","고덕동","310 고덕역"
"2017-09-01 00:00:00","서울","5호선","2554","상일동","364634","299144","서울특별시","강동구","상일동","148 상일동역"
"2017-09-01 00:00:00","서울","5호선","2555","둔촌동","360114","356518","서울특별시","강동구","둔촌동","416 둔촌역"
"2017-09-01 00:00:00","서울","5호선","2556","올림픽공원(한국체대)","219201","218470","서울특별시","송파구","방이동","89-28 올림픽공원역"
"2017-09-01 00:00:00","서울","5호선","2557","방이","223482","222742","서울특별시","송파구","방이동","217-2 방이역"
"2017-09-01 00:00:00","서울","5호선","2559","개롱","211751","210852","서울특별시","송파구","가락동","165-2 개롱역"
"2017-09-01 00:00:00","서울","5호선","2560","거여","214309","200755","서울특별시","송파구","거여동","20-14 거여역"
"2017-09-01 00:00:00","서울","5호선","2561","마천","160333","158265","서울특별시","송파구","마천동","307-4 마천역"
"2017-09-01 00:00:00","서울","6호선","2611","응암","555904","537168","서울특별시","은평구","역촌동","85-41 6호선 응암역사무소"
"2017-09-01 00:00:00","서울","6호선","2612","역촌","121704","142593","서울특별시","은평구","녹번동","144-69 6호선 역촌역사무소"
"2017-09-01 00:00:00","서울","6호선","2614","독바위","91480","98652","서울특별시","은평구","불광동","13-33 6호선 독바위역사무소"
"2017-09-01 00:00:00","서울","6호선","2616","구산","259986","189506","서울특별시","은평구","구산동","1 6호선 구산역사무소"
"2017-09-01 00:00:00","서울","6호선","2617","새절(신사)","442292","418208","서울특별시","은평구","신사동","337-5 6호선 새절역사무소"
"2017-09-01 00:00:00","서울","6호선","2618","증산(명지대앞)","330147","315955","서울특별시","은평구","증산동","199-8 6호선 증산역사무소"
"2017-09-01 00:00:00","서울","6호선","2620","월드컵경기장(성산)","240790","252720","서울특별시","마포구","성산동","420 월드컵경기장역"
"2017-09-01 00:00:00","서울","6호선","2621","마포구청","429903","374910","서울특별시","마포구","성산동","592 마포구청역"
"2017-09-01 00:00:00","서울","6호선","2622","망원","427966","461615","서울특별시","마포구","망원동","378 망원역"
"2017-09-01 00:00:00","서울","6호선","2624","상수","342460","409385","서울특별시","마포구","상수동","309-10 상수역"
"2017-09-01 00:00:00","서울","6호선","2625","광흥창(서강)","301321","292849","서울특별시","마포구","창전동","145-17 광흥창역"
"2017-09-01 00:00:00","서울","6호선","2626","대흥(서강대앞)","273861","287347","서울특별시","마포구","대흥동","128-1 대흥역"
"2017-09-01 00:00:00","서울","6호선","2628","효창공원앞","233809","219694","서울특별시","용산구","효창동","80 6호선 효창공원앞역"
"2017-09-01 00:00:00","서울","6호선","2630","녹사평(용산구청)","231490","244148","서울특별시","용산구","용산동4가","4 6호선 녹사평역"
"2017-09-01 00:00:00","서울","6호선","2631","이태원","518489","611424","서울특별시","용산구","이태원동","119-23 6호선 이태원역"
"2017-09-01 00:00:00","서울","6호선","2632","한강진","216797","261414","서울특별시","용산구","한남동","726-494 6호선 한강진역"
"2017-09-01 00:00:00","서울","6호선","2633","버티고개","78316","72516","서울특별시","중구","신당동","366-454 버티고개역 6호선"
"2017-09-01 00:00:00","서울","6호선","2638","창신","114449","95574","서울특별시","종로구","창신동","20-8 6호선 창신역"
"2017-09-01 00:00:00","서울","6호선","2639","보문","250003","224017","서울특별시","성북구","보문동1가","127-1 보문역"
"2017-09-01 00:00:00","서울","6호선","2640","안암(고대병원앞)","461517","471358","서울특별시","성북구","안암동5가","146-1 안암역"
"2017-09-01 00:00:00","서울","6호선","2641","고려대(종암)","314179","304680","서울특별시","성북구","종암동","29-18 고려대역"
"2017-09-01 00:00:00","서울","6호선","2642","월곡(동덕여대)","422700","399601","서울특별시","성북구","하월곡동","35-1 월곡역"
"2017-09-01 00:00:00","서울","6호선","2643","상월곡(한국과학기술연구원)","201843","188583","서울특별시","성북구","상월곡동","26-1 상월곡역"
"2017-09-01 00:00:00","서울","6호선","2644","돌곶이","298693","275281","서울특별시","성북구","석관동","349-8 돌곶이역"
"2017-09-01 00:00:00","서울","6호선","2646","태릉입구","168101","207350","서울특별시","노원구","공릉동","616-4 태릉입구역"
"2017-09-01 00:00:00","서울","6호선","2647","화랑대(서울여대입구)","429350","323515","서울특별시","노원구","공릉동","285-2 화랑대역 6호선"
"2017-09-01 00:00:00","서울","6호선","2648","봉화산(서울의료원)","294784","272466","서울특별시","중랑구","신내동","643-1 봉화산역"
"2017-09-01 00:00:00","서울","7호선","2711","장암","78825","31042","경기도","의정부시","장암동","160-8 장암역"
"2017-09-01 00:00:00","서울","7호선","2713","수락산","440342","422380","서울특별시","노원구","상계동","1132-9 수락산역"
"2017-09-01 00:00:00","서울","7호선","2714","마들","375572","343238","서울특별시","노원구","상계동","650 마들역"
"2017-09-01 00:00:00","서울","7호선","2716","중계","494614","454189","서울특별시","노원구","중계동","503-3 중계역"
"2017-09-01 00:00:00","서울","7호선","2717","하계","634767","595911","서울특별시","노원구","하계동","273-5 하계역"
"2017-09-01 00:00:00","서울","7호선","2718","공릉(서울과학기술대)","411806","405125","서울특별시","노원구","공릉동","385-4 공릉역"
"2017-09-01 00:00:00","서울","7호선","2720","먹골","331940","316087","서울특별시","중랑구","묵동","189-5 먹골역"
"2017-09-01 00:00:00","서울","7호선","2721","중화","348280","328775","서울특별시","중랑구","중화동","50-3 중화역"
"2017-09-01 00:00:00","서울","7호선","2723","면목","516402","494539","서울특별시","중랑구","면목동","282-6 면목역"
"2017-09-01 00:00:00","서울","7호선","2724","사가정","496367","485433","서울특별시","중랑구","면목동","495 사가정역"
"2017-09-01 00:00:00","서울","7호선","2725","용마산","199108","185132","서울특별시","중랑구","면목동","1316-5 용마산역"
"2017-09-01 00:00:00","서울","7호선","2726","중곡","321629","293767","서울특별시","광진구","중곡동","273-2 7호선 중곡역"
"2017-09-01 00:00:00","서울","7호선","2728","어린이대공원(세종대)","544941","560698","서울특별시","광진구","화양동","164-1 7호선 어린이대공원역"
"2017-09-01 00:00:00","서울","7호선","2730","뚝섬유원지","356823","345778","서울특별시","광진구","자양동","73-2 7호선 뚝섬유원지역"
"2017-09-01 00:00:00","서울","7호선","2731","청담","625163","719463","서울특별시","강남구","청담동","77-76 청담역"
"2017-09-01 00:00:00","서울","7호선","2733","학동","650330","718388","서울특별시","강남구","논현동","279-67 학동역"
"2017-09-01 00:00:00","서울","7호선","2734","논현","587405","646697","서울특별시","강남구","논현동","279-67 논현역"
"2017-09-01 00:00:00","서울","7호선","2735","반포","202873","196145","서울특별시","서초구","잠원동","103 반포역"
"2017-09-01 00:00:00","서울","7호선","2737","내방","445639","455362","서울특별시","서초구","방배동","874-16 내방역"
"2017-09-01 00:00:00","서울","7호선","2739","남성","370557","344203","서울특별시","동작구","사당동","산25-33 남성역 7호선"
"2017-09-01 00:00:00","서울","7호선","2740","숭실대입구(살피재)","513682","515137","서울특별시","동작구","상도동","514 7호선 숭실대입구역"
"2017-09-01 00:00:00","서울","7호선","2741","상도","370286","357465","서울특별시","동작구","상도1동","702-1 상도역(중대입구역)7호선"
"2017-09-01 00:00:00","서울","7호선","2742","장승배기","348831","336205","서울특별시","동작구","상도동","26-20 장승배기역"
"2017-09-01 00:00:00","서울","7호선","2743","신대방삼거리","507579","482856","서울특별시","동작구","대방동","406-10 7호선 신대방삼거리역"
"2017-09-01 00:00:00","서울","7호선","2744","보라매","281287","283457","서울특별시","동작구","대방동","466-51 7호선 보라매역"
"2017-09-01 00:00:00","서울","7호선","2745","신풍","361816","342724","서울특별시","영등포구","신길동","3599 신풍역"
"2017-09-01 00:00:00","서울","7호선","2747","남구로","485930","507461","서울특별시","구로구","구로동","801-95 남구로역"
"2017-09-01 00:00:00","서울","7호선","2749","철산","755503","763991","경기도","광명시","철산동","526 철산역"
"2017-09-01 00:00:00","서울","7호선","2750","광명사거리","838497","811369","경기도","광명시","광명동","158-211 광명사거리역"
"2017-09-01 00:00:00","서울","7호선","2751","천왕","269667","251438","서울특별시","구로구","오류동","174-5 천왕역"
"2017-09-01 00:00:00","서울","7호선","2753","까치울","218643","203489","경기도","부천시","춘의동","3-1 까치울역"
"2017-09-01 00:00:00","서울","7호선","2754","부천종합운동장","164864","147466","경기도","부천시","춘의동","15-1 부천종합운동장역"
"2017-09-01 00:00:00","서울","7호선","2755","춘의","269793","260194","경기도","부천시","춘의동","145 춘의역"
"2017-09-01 00:00:00","서울","7호선","2756","신중동","441196","436341","경기도","부천시","중동","1140-6 신중동역"
"2017-09-01 00:00:00","서울","7호선","2757","부천시청","383841","386803","경기도","부천시","중동","1243 부천시청역"
"2017-09-01 00:00:00","서울","7호선","2758","상동","436178","454290","경기도","부천시","상동","633 상동역"
"2017-09-01 00:00:00","서울","7호선","2759","삼산체육관","168154","147542","인천광역시","부평구","삼산동","466 삼산체육관역 7호선"
"2017-09-01 00:00:00","서울","7호선","2760","굴포천","281337","289770","인천광역시","서구","경서동","371-2"
"2017-09-01 00:00:00","서울","7호선","2761","부평구청","367813","290757","인천광역시","부평구","갈산동","193-45 부평구청역 7호선"
"2017-09-01 00:00:00","서울","8호선","2811","암사","571424","495492","서울특별시","강동구","암사동","501 암사역"
"2017-09-01 00:00:00","서울","8호선","2813","강동구청","329358","334222","서울특별시","강동구","성내동","319 강동구청역"
"2017-09-01 00:00:00","서울","8호선","2814","몽촌토성(평화의문)","230990","242899","서울특별시","송파구","신천동","19 몽촌토성역"
"2017-09-01 00:00:00","서울","8호선","2816","석촌","261990","271979","서울특별시","송파구","석촌동","209 석촌역"
"2017-09-01 00:00:00","서울","8호선","2817","송파","173078","169679","서울특별시","송파구","가락동","459-4 송파역"
"2017-09-01 00:00:00","서울","8호선","2819","문정","429556","443564","서울특별시","송파구","문정동","119-4 문정역"
"2017-09-01 00:00:00","서울","8호선","2820","장지","531500","516263","서울특별시","송파구","장지동","201-5 장지역"
"2017-09-01 00:00:00","서울","8호선","2822","산성","194486","191170","경기도","성남시","수정구","신흥동 7 산성역"
"2017-09-01 00:00:00","서울","8호선","2823","남한산성입구(성남법원.검찰청)","471666","435432","경기도","성남시","수정구","단대동 96 남한산성입구역"
"2017-09-01 00:00:00","서울","8호선","2824","단대오거리","367580","333947","경기도","성남시","수정구","신흥동 2467 단대오거리역"
"2017-09-01 00:00:00","서울","8호선","2825","신흥","145346","152882","경기도","성남시","수정구","신흥동 2467 신흥역"
"2017-09-01 00:00:00","서울","8호선","2826","수진","160347","147872","경기도","성남시","수정구","수진동 2205-1 수진역"
"2017-09-01 00:00:00","서울","9호선","4101","개화","218887","145381","서울특별시","강서구","개화동","490-3 개화역 광역환승센터"
"2017-09-01 00:00:00","서울","9호선","4103","공항시장","89276","100685","서울특별시","강서구","공항동","산20-2 공항시장역(9호선)"
"2017-09-01 00:00:00","서울","9호선","4104","신방화","258659","250389","서울특별시","강서구","방화동","217-156 신방화역"
"2017-09-01 00:00:00","서울","9호선","4105","마곡나루","162410","156096","서울특별시","강서구","마곡동","760-3 마곡나루역(9호선)"
"2017-09-01 00:00:00","서울","9호선","4106","양천향교","250292","247376","서울특별시","강서구","가양동","159-3 양천향교역"
"2017-09-01 00:00:00","서울","9호선","4107","가양","650201","623312","서울특별시","강서구","가양동","14-61 가양역"
"2017-09-01 00:00:00","서울","9호선","4108","증미","216429","221046","서울특별시","강서구","등촌동","666-40 증미역 9호선"
"2017-09-01 00:00:00","서울","9호선","4109","등촌","325477","319964","서울특별시","강서구","등촌동","666-94 등촌역9호선"
"2017-09-01 00:00:00","서울","9호선","4110","염창","504003","479282","서울특별시","강서구","염창동","284-84 염창역 9호선"
"2017-09-01 00:00:00","서울","9호선","4111","신목동","128551","113574","서울특별시","양천구","목동","136-2 신목동역"
"2017-09-01 00:00:00","서울","9호선","4112","선유도","210167","209108","서울특별시","영등포구","양평동5가","66-1 선유도역"
"2017-09-01 00:00:00","서울","9호선","4114","국회의사당","504903","500757","서울특별시","영등포구","여의도동","1-6 국회의사당역"
"2017-09-01 00:00:00","서울","9호선","4116","샛강","176664","177994","서울특별시","영등포구","여의도동","5-6 샛강역"
"2017-09-01 00:00:00","서울","9호선","4117","노량진","900291","948265","서울특별시","동작구","노량진동","60-11 9호선 노량진역"
"2017-09-01 00:00:00","서울","9호선","4118","노들","163187","144277","서울특별시","동작구","본동","475-1 9호선 노들역"
"2017-09-01 00:00:00","서울","9호선","4119","흑석(중앙대입구)","339179","344802","서울특별시","동작구","흑석동","4 9호선 흑석역"
"2017-09-01 00:00:00","서울","9호선","4121","구반포","104040","108409","서울특별시","서초구","반포동","817 구반포역"
"2017-09-01 00:00:00","서울","9호선","4122","신반포","119316","117942","서울특별시","서초구","반포동","128-1 신반포역"
"2017-09-01 00:00:00","서울","9호선","4124","사평","84483","79097","서울특별시","서초구","반포동","128-7 사평역"
"2017-09-01 00:00:00","서울","9호선","4125","신논현","901945","912872","서울특별시","강남구","역삼동","800 신논현역"
"2017-09-01 00:00:00","서울","공항철도 1호선","4201","서울역","341487","272636","서울특별시","용산구","동자동","43-205 한국철도공사"
"2017-09-01 00:00:00","서울","공항철도 1호선","4208","계양","346420","320300","인천광역시","계양구","귤현동","451-264 계양역"
"2017-09-01 00:00:00","서울","공항철도 1호선","4209","검암","278932","279630","인천광역시","서구","검암동","414-204 검암역(공항철도)"
"2017-09-01 00:00:00","서울","공항철도 1호선","4210","청라국제도시","169725","160474","인천광역시","서구","경서동","519-2 청라국제도시역"
"2017-09-01 00:00:00","서울","공항철도 1호선","4211","운서","172816","174947","인천광역시","중구","운서동","1427-27 운서역"
"2017-09-01 00:00:00","서울","공항철도 1호선","4212","공항화물청사","78450","86364","인천광역시","중구","운서동","2844-7 공항화물청사역"
"2017-09-01 00:00:00","서울","공항철도 1호선","4213","인천국제공항","513797","518805","인천광역시","중구","운서동","2851 인천국제공항역"
"2017-10-01 00:00:00","서울","1호선","0150","서울역","1579598","1531978","서울특별시","중구","남대문로5가","73-6 서울역 1호선"
"2017-10-01 00:00:00","서울","1호선","0151","시청","718849","729352","서울특별시","중구","정동","5-5 시청역 1호선"
"2017-10-01 00:00:00","서울","1호선","0152","종각","1223250","1146298","서울특별시","종로구","종로1가","54 종각지하철역사"
"2017-10-01 00:00:00","서울","1호선","0153","종로3가","1023050","939669","서울특별시","종로구","종로3가","10-5 1호선 종로3가역"
"2017-10-01 00:00:00","서울","1호선","0154","종로5가","743529","740438","서울특별시","종로구","종로5가","82-1 1호선 종로5가역"
"2017-10-01 00:00:00","서울","1호선","0155","동대문","484527","555629","서울특별시","종로구","창신동","492-1 1호선 동대문역"
"2017-10-01 00:00:00","서울","1호선","0156","신설동","454333","439430","서울특별시","동대문구","신설동","76-5 신설동역"
"2017-10-01 00:00:00","서울","1호선","0157","제기동","577423","590503","서울특별시","동대문구","제기동","65 제기동역"
"2017-10-01 00:00:00","서울","1호선","0158","청량리(서울시립대입구)","814077","841430","서울특별시","동대문구","전농동","620-69 청량리역"
"2017-10-01 00:00:00","서울","1호선","0159","동묘앞","335564","355760","서울특별시","종로구","숭인동","117 동묘앞역"
"2017-10-01 00:00:00","서울","2호선","0202","을지로입구","1337522","1315025","서울특별시","중구","을지로1가","100-1 을지로입구역 2호선"
"2017-10-01 00:00:00","서울","2호선","0203","을지로3가","539032","532637","서울특별시","중구","을지로3가","347-3 을지로3가역 2호선"
"2017-10-01 00:00:00","서울","2호선","0204","을지로4가","332080","322722","서울특별시","중구","을지로4가","267-1 을지로4가역 2호선"
"2017-10-01 00:00:00","서울","2호선","0205","동대문역사문화공원","542190","624249","서울특별시","중구","을지로7가","112-3 동대문역사문화공원역 2호선"
"2017-10-01 00:00:00","서울","2호선","0206","신당","431182","449368","서울특별시","중구","신당동","99 신당역 2호선"
"2017-10-01 00:00:00","서울","2호선","0207","상왕십리","373195","354282","서울특별시","성동구","하왕십리동","946-14 상왕십리역"
"2017-10-01 00:00:00","서울","2호선","0209","한양대","338714","394599","서울특별시","성동구","행당동","산17 한양대역"
"2017-10-01 00:00:00","서울","2호선","0210","뚝섬","461071","484293","서울특별시","성동구","성수동1가","656-745 뚝섬역"
"2017-10-01 00:00:00","서울","2호선","0211","성수","698725","762508","서울특별시","성동구","성수동2가","300-1 성수역"
"2017-10-01 00:00:00","서울","2호선","0212","건대입구","1279995","1398930","서울특별시","광진구","화양동","7-3 2호선 건대입구역"
"2017-10-01 00:00:00","서울","2호선","0213","구의(광진구청)","648311","625220","서울특별시","광진구","구의동","245-24 2호선 구의역"
"2017-10-01 00:00:00","서울","2호선","0214","강변(동서울터미널)","1436586","1427745","서울특별시","광진구","구의동","546-6 2호선 강변역"
"2017-10-01 00:00:00","서울","2호선","0215","잠실나루","479396","463268","서울특별시","송파구","신천동","15 잠실나루역"
"2017-10-01 00:00:00","서울","2호선","0216","잠실(송파구청)","2589694","2422905","서울특별시","송파구","잠실동","8 잠실역2호선"
"2017-10-01 00:00:00","서울","2호선","0217","잠실새내","722796","727356","서울특별시","송파구","잠실동","33 신천역"
"2017-10-01 00:00:00","서울","2호선","0218","종합운동장","421539","480653","서울특별시","송파구","잠실동","122 종합운동장역"
"2017-10-01 00:00:00","서울","2호선","0219","삼성(무역센터)","1443086","1491745","서울특별시","강남구","삼성동","172-66 삼성역"
"2017-10-01 00:00:00","서울","2호선","0220","선릉","1361773","1172770","서울특별시","강남구","삼성동","172-66 선릉역"
"2017-10-01 00:00:00","서울","2호선","0221","역삼","1122499","1244344","서울특별시","강남구","역삼동","804 역삼역"
"2017-10-01 00:00:00","서울","2호선","0222","강남","2606618","2646327","서울특별시","강남구","역삼동","858 강남역"
"2017-10-01 00:00:00","서울","2호선","0223","교대(법원.검찰청)","944038","1062205","서울특별시","서초구","서초동","1748-4 교대역"
"2017-10-01 00:00:00","서울","2호선","0224","서초","605340","606776","서울특별시","서초구","서초동","1748-5 서초역"
"2017-10-01 00:00:00","서울","2호선","0225","방배","568895","578782","서울특별시","서초구","방배동","912-14 방배역"
"2017-10-01 00:00:00","서울","2호선","0226","사당","1145670","1343498","서울특별시","동작구","사당동","1129 사당역(2호선)"
"2017-10-01 00:00:00","서울","2호선","0227","낙성대","839750","802640","서울특별시","관악구","봉천동","1693-39 2호선 낙성대역사"
"2017-10-01 00:00:00","서울","2호선","0228","서울대입구(관악구청)","1460988","1431840","서울특별시","관악구","봉천동","979-2 서울대입구역사"
"2017-10-01 00:00:00","서울","2호선","0229","봉천","654947","594604","서울특별시","관악구","봉천동","979-7 2호선 봉천역사"
"2017-10-01 00:00:00","서울","2호선","0230","신림","1973041","1923269","서울특별시","관악구","신림동","1467-10 2호선 신림역사"
"2017-10-01 00:00:00","서울","2호선","0231","신대방","826782","778008","서울특별시","동작구","신대방동","643-1 신대방역2호선"
"2017-10-01 00:00:00","서울","2호선","0232","구로디지털단지","1718381","1712821","서울특별시","구로구","구로동","810-3 구로디지털단지역"
"2017-10-01 00:00:00","서울","2호선","0233","대림(구로구청)","878069","905760","서울특별시","구로구","구로동","1204 대림역"
"2017-10-01 00:00:00","서울","2호선","0234","신도림","1708512","1717006","서울특별시","구로구","신도림동","460-26 2호선 신도림역"
"2017-10-01 00:00:00","서울","2호선","0235","문래","510436","519559","서울특별시","영등포구","문래동3가","68-1 문래역"
"2017-10-01 00:00:00","서울","2호선","0236","영등포구청","577196","585774","서울특별시","영등포구","당산로27길","지하121"
"2017-10-01 00:00:00","서울","2호선","0237","당산","587253","666812","서울특별시","영등포구","당산동6가","323-1 당산역"
"2017-10-01 00:00:00","서울","2호선","0238","합정","925290","1001751","서울특별시","마포구","서교동","393 합정역"
"2017-10-01 00:00:00","서울","2호선","0239","홍대입구","2283543","2437038","서울특별시","마포구","동교동","165 홍대입구역"
"2017-10-01 00:00:00","서울","2호선","0240","신촌","1341242","1368327","서울특별시","마포구","노고산동","31-11 신촌역"
"2017-10-01 00:00:00","서울","2호선","0241","이대","573526","610105","서울특별시","마포구","염리동","8-85 이대역"
"2017-10-01 00:00:00","서울","2호선","0242","아현","300452","287784","서울특별시","마포구","아현동","354-23 아현역"
"2017-10-01 00:00:00","서울","2호선","0243","충정로(경기대입구)","307461","325775","서울특별시","서대문구","충정로3가","319-1 충정로역(2호선)"
"2017-10-01 00:00:00","서울","2호선","0244","용답","79372","80761","서울특별시","성동구","용답동","127 용답역"
"2017-10-01 00:00:00","서울","2호선","0245","신답","39438","44162","서울특별시","성동구","용답동","129-2 신답역"
"2017-10-01 00:00:00","서울","2호선","0247","도림천","27664","30980","서울특별시","구로구","신도림동","323-16 도림천역"
"2017-10-01 00:00:00","서울","2호선","0248","양천구청","192334","199216","서울특별시","양천구","신정동","276-7 양천구청역"
"2017-10-01 00:00:00","서울","2호선","0249","신정네거리","276581","279748","서울특별시","양천구","신정동","1231 신정네거리역"
"2017-10-01 00:00:00","서울","2호선","0250","용두(동대문구청)","63230","65868","서울특별시","동대문구","용두동","47-1 용두역"
"2017-10-01 00:00:00","서울","3호선","0309","지축","37533","40533","경기도","고양시","덕양구","지축동 818-64 지축차량기지"
"2017-10-01 00:00:00","서울","3호선","0310","구파발","583071","540503","서울특별시","은평구","진관동","67-26 3호선 구파발역사무소"
